PARTITIONCOL,BUSINESS,PRODUCT,SUB_PRODUCT,STAGE_ORDER,STAGE_NAMES,Journey_name,ENTRYPOINT_STAGE,clicks,users,EP_PLATFORM
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,12.0,EMPLOYMENT DETAILS PAGE,RSL_PREAPPROVED,JOURNEY_3,2,2,APP
202608,PERSONALLOAN,RTL,RSL_LINE,17.0,KYC_VERIFICATION_PAGE VIEWED,RSL_LINE,DPAOP3,10,2,APP
202608,PERSONALLOAN,RTL,RPPL,20.0,LOAN SUMMARY PAGE,RPPL_FUW,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RPPL,21.0,KYC_DETAILS_PAGE VIEWED,RPPL_FUW,JOURNEY_3,2,1,APP
202608,PERSONALLOAN,RTL,RSL_LINE,3.0,PERSONAL DETAILS PAGE VIEWED,RSL_LINE,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,23.0,BANK DETAILS PAGE VIEWED,RPPL_FUW,JOURNEY_3,9,1,APP
202608,PERSONALLOAN,RTL,RPL_GIN,14.0,"OFFER DETAILS,EDIT OFFER DETAILS",RPL_STP,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,2.0,PDP PAGE > CALLUS,RPL_FULL_UW,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RPL_GIN,1.0,PDP PAGE VIEW,RPL_STP,JOURNEY_3,1,1,CT-WEB
202608,PERSONALLOAN,RTL,RSL_LINE,16.0,OFFER POPUP,RSL_LINE,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RSL_LINE,4.0,PERSONAL DETAILS PAGE SUBMIT,RSL_LINE,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,18.0,KYC_VERIFICATION_PAGE,RPPL_FUW,DPAOP3,830,387,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,2.0,PDP PAGE > CALLUS,RSL_PREAPPROVED,DPAOP3,257,215,APP
202608,PERSONALLOAN,RTL,RPPL,19.0,BANK DETAILS PAGE VIEWED,RPPL_FUW,DPAOP3,1095,401,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,2.0,PDP PAGE > RESUME APPLICATION,RPL_FULL_UW,JOURNEY_3,3,2,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,18.0,"OFFER DETAILS,EDIT OFFER DETAILS",RSL_NO_OFFER,JOURNEY_3,3143,1493,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,2.0,PDP PAGE > APPLY NOW,RPPL_FUW,DPAOP3,11907,4593,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,11.0,EMPLOYMENT DETAILS PAGE VIEWED,RPL_FULL_UW,JOURNEY_3,1238,845,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,17.0,KYC_VERIFICATION_PAGE VIEWED,RPPL_FUW,DPAOP3,4309,554,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,4.0,PERSONAL DETAILS PAGE CALL US,RSL_PREAPPROVED,DPAOP3,309,228,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,16.0,OFFER POPUP,RSL_NO_OFFER,JOURNEY_3,1810,1563,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,25.0,APPLICATION SUBMITTED SUCCESSFULLY VIEWED,RPL_FULL_UW,JOURNEY_3,12,8,APP
202608,PERSONALLOAN,RTL,RPL_GIN,4.0,PERSONAL DETAILS PAGE SUBMIT,RPL_STP,DPAOP3,4987,3584,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,21.0,APPLICATION SUBMITTED SUCCESSFULLY VIEWED,RSL_PREAPPROVED,DPAOP3,6047,1301,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,22.0,KYC_DETAILS_PAGE,RSL_NO_OFFER,JOURNEY_3,1252,922,CT-WEB
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,21.0,APPLICATION SUBMITTED SUCCESSFULLY VIEWED,RSL_NO_OFFER,DPAOP3,170593,54766,APP
202608,PERSONALLOAN,RTL,RPL_GIN,12.0,INCOME VERIFICATION LANDING PAGE,RPL_STP,DPAOP3,1331,1306,APP
202608,PERSONALLOAN,RTL,RPL_GIN,4.1,PERSONAL DETAILS PAGE SUBMIT > WITH ERROR- VALIDATION ERROR,RPL_STP,DPAOP3,5466,1941,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,17.0,"OFFER DETAILS,EDIT OFFER DETAILS VIEWED",RSL_NO_OFFER,JOURNEY_3,1341,657,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,25.0,APPLICATION SUBMITTED SUCCESSFULLY VIEWED,RSL_PREAPPROVED,JOURNEY_3,12,8,CT-WEB
202608,PERSONALLOAN,RTL,RPL_GIN,22.0,APPLICATION SUBMITTED SUCCESSFULLY,RPL_STP,DPAOP3,650,329,APP
202608,PERSONALLOAN,RTL,RPL_GIN,21.0,APPLICATION SUBMITTED SUCCESSFULLY VIEWED,RPL_STP,DPAOP3,628,444,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,20.0,BANK DETAILS PAGE >SAVE TO CART,RSL_NO_OFFER,DPAOP3,10251,5750,APP
202608,PERSONALLOAN,RTL,RPPL,20.0,BANK DETAILS PAGE,RPPL_FUW,DPAOP3,1074,363,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,11.0,INCOME VERIFICATION LANDING PAGE VIEWED,RSL_NO_OFFER,DPAOP3,369280,176534,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,14.0,OFFICE ADDRESS PAGE,RSL_NO_OFFER,DPAOP3,36963,21529,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,15.0,LOAN SUMMARY PAGE VIEWED,RPL_FULL_UW,DPAOP3,7077,5554,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,16.0,LOAN SUMMARY PAGE > SAVE TO CART,RPL_FULL_UW,DPAOP3,131,116,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,20.0,LOAN SUMMARY PAGE,RSL_NO_OFFER,JOURNEY_3,1757,1445,CT-WEB
202608,PERSONALLOAN,RTL,RPL_GIN,13.0,OFFICE ADDRESS PAGE VIEWED,RPL_STP,DPAOP3,156,115,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,3.0,PERSONAL DETAILS PAGE VIEWED,RSL_NO_OFFER,JOURNEY_3,4611,2449,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,2.0,PDP PAGE > APPLY NOW,RSL_PREAPPROVED,DPAOP3,214,177,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,4.0,PERSONAL DETAILS PAGE SUBMIT,RPL_FULL_UW,JOURNEY_3,1672,1232,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,4.1,PERSONAL DETAILS PAGE SUBMIT > MULTIPLE ERROR,RPL_FULL_UW,JOURNEY_3,1895,569,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,3.0,PERSONAL DETAILS PAGE VIEWED,RPL_FULL_UW,JOURNEY_3,145,68,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,14.0,OFFICE ADDRESS PAGE,RSL_PREAPPROVED,DPAOP3,348,241,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,22.0,APPLICATION SUBMITTED SUCCESSFULLY,RSL_NO_OFFER,DPAOP3,131250,39294,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,24.0,BANK DETAILS PAGE,RSL_NO_OFFER,JOURNEY_3,628,447,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,13.0,OFFICE ADDRESS VIEWED,RPL_FULL_UW,JOURNEY_3,226,85,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,20.0,BANK DETAILS PAGE >SAVE TO CART,RSL_PREAPPROVED,DPAOP3,139,96,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,2.0,PDP PAGE > APPLY NOW,RPL_FULL_UW,DPAOP3,46,41,APP
202608,PERSONALLOAN,RTL,RPL_GIN,11.0,OFFER POPUP VIEWED,RPL_STP,JOURNEY_3,12,2,APP
202608,PERSONALLOAN,RTL,RPL_GIN,16.0,LOAN SUMMARY PAGE > SAVE TO CART,RPL_STP,DPAOP3,1,1,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,12.0,EMPLOYMENT DETAILS PAGE,RSL_PREAPPROVED,JOURNEY_3,40,29,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,13.0,OFFICE ADDRESS VIEWED,RSL_PREAPPROVED,JOURNEY_3,20,11,CT-WEB
202608,PERSONALLOAN,RTL,RSL_LINE,12.0,INCOME VERIFICATION LANDING PAGE,RSL_LINE,DPAOP3,7,5,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,18.0,"OFFER DETAILS,EDIT OFFER DETAILS",RSL_PREAPPROVED,JOURNEY_3,18,4,CT-WEB
202608,PERSONALLOAN,RTL,RSL_LINE,20.0,BANK DETAILS PAGE,RSL_LINE,DPAOP3,1,1,APP
202608,PERSONALLOAN,RTL,RPPL,19.0,LOAN SUMMARY PAGE VIEWED,RPPL_FUW,JOURNEY_3,11,9,CT-WEB
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,16.0,OFFER POPUP,RSL_NO_OFFER,JOURNEY_3,19,10,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,20.0,LOAN SUMMARY PAGE,RPL_FULL_UW,JOURNEY_3,4,4,APP
202608,PERSONALLOAN,RTL,RPPL,4.0,PERSONAL DETAILS PAGE SUBMIT,RPPL_FUW,JOURNEY_3,8,5,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,17.0,"OFFER DETAILS,EDIT OFFER DETAILS VIEWED",RPL_FULL_UW,JOURNEY_3,15,8,CT-WEB
202608,PERSONALLOAN,RTL,RPL,4.1,PERSONAL DETAILS PAGE GACB > WITH ERROR -WITH EP_ERROR_MESSAGE,RPL_FULL_UW,DPAOP3,2,2,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,16.0,LOAN SUMMARY PAGE > GET A CALL BACK,RSL_PREAPPROVED,DPAOP3,86,59,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,23.0,BANK DETAILS PAGE VIEWED,RSL_PREAPPROVED,JOURNEY_3,8,4,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,4.3,PERSONAL DETAILS PAGE GACB > ERROR ON SCREEN,RSL_PREAPPROVED,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,13.0,OFFICE ADDRESS VIEWED,RPL_FULL_UW,JOURNEY_3,18,11,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,15.0,OFFER POPUP VIEWED,RPL_FULL_UW,JOURNEY_3,102,37,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,4.4,PERSONAL DETAILS PAGE SUBMIT > TNC ERROR,RPL_FULL_UW,JOURNEY_3,41,23,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,18.0,"OFFER DETAILS,EDIT OFFER DETAILS",RPPL_FUW,JOURNEY_3,15,10,CT-WEB
202608,PERSONALLOAN,RTL,RPL,4.1,PERSONAL DETAILS PAGE SUBMIT > WITH ERROR -WITH EP_ERROR_MESSAGE,RPL_FULL_UW,DPAOP3,4,4,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,19.0,LOAN SUMMARY PAGE VIEWED,RSL_PREAPPROVED,JOURNEY_3,15,8,CT-WEB
202608,PERSONALLOAN,RTL,RPL_GIN,2.0,PDP PAGE > GACB,RPL_STP,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RPL_GIN,24.0,APPROVED LOAN SUMMARY PAGE,RPL_STP,JOURNEY_3,3,3,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,26.0,APPLICATION SUBMITTED SUCCESSFULLY,RSL_PREAPPROVED,JOURNEY_3,7,1,APP
202608,PERSONALLOAN,RTL,RSL_LINE,2.1,PDP PAGE > CHECK LOAN OFFER > WITH ERROR-EP_VALIDATION_ERROR,RSL_LINE,DPAOP3,2,2,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,20.0,LOAN SUMMARY PAGE,RSL_PREAPPROVED,JOURNEY_3,2,2,APP
202608,PERSONALLOAN,RTL,RPL_GIN,12.0,OFFER POPUP,RPL_STP,JOURNEY_3,5,2,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,20.0,LOAN SUMMARY PAGE,RSL_PREAPPROVED,JOURNEY_3,7,5,CT-WEB
202608,PERSONALLOAN,RTL,RSL_LINE,18.0,"OFFER DETAILS,EDIT OFFER DETAILS",RSL_LINE,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RSL_LINE,19.0,BANK DETAILS PAGE VIEWED,RSL_LINE,DPAOP3,1,1,APP
202608,PERSONALLOAN,RTL,RPPL,22.0,KYC_DETAILS_PAGE,RPPL_FUW,JOURNEY_3,3,1,APP
202608,PERSONALLOAN,RTL,RPL_GIN,4.2,PERSONAL DETAILS PAGE GACB > FIELD ERROR,RPL_STP,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RPPL,2.0,PDP PAGE > APPLY NOW,RPPL_FUW,JOURNEY_3,2,1,APP
202608,PERSONALLOAN,RTL,RPPL,2.0,PDP PAGE > RESUME APPLICATION,RPPL_FUW,JOURNEY_3,2,1,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,1.1,PDP PAGE VIEW > WITH ERROR,RSL_PREAPPROVED,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RPL_GIN,4.0,PERSONAL DETAILS PAGE SUBMIT,RPL_STP,JOURNEY_3,106,96,CT-WEB
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,4.3,PERSONAL DETAILS PAGE SUBMIT > ERROR ON SCREEN,RSL_NO_OFFER,JOURNEY_3,3184,1570,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,18.0,KYC_VERIFICATION_PAGE,RSL_PREAPPROVED,DPAOP3,1548,851,APP
202608,PERSONALLOAN,RTL,RPL,1.0,PDP PAGE VIEW,PLCS_DIY,DPAOP3,469455,167512,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,4.0,PERSONAL DETAILS PAGE SUBMIT,RSL_PREAPPROVED,DPAOP3,5168,2401,APP
202608,PERSONALLOAN,RTL,RPPL,14.0,OFFICE ADDRESS PAGE,RPPL_FUW,DPAOP3,2095,1272,APP
202608,PERSONALLOAN,RTL,RSL_NO OFFER,4.1,PERSONAL DETAILS PAGE SUBMIT > WITH ERROR -WITH EP_ERROR_MESSAGE,RSL_NO_OFFER,DPAOP3,13,8,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,4.1,PERSONAL DETAILS PAGE GACB > MULTIPLE ERROR,RPL_FULL_UW,JOURNEY_3,197,126,CT-WEB
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,3.0,PERSONAL DETAILS PAGE VIEWED,RSL_NO_OFFER,DPAOP3,620387,140196,APP
202608,PERSONALLOAN,RTL,RPPL,13.0,OFFICE ADDRESS PAGE VIEWED,RPPL_FUW,DPAOP3,2348,1401,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,12.0,EMPLOYMENT DETAILS PAGE,RPL_FULL_UW,JOURNEY_3,482,224,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,4.0,PERSONAL DETAILS PAGE SUBMIT,RPPL_FUW,JOURNEY_3,356,252,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,14.0,OFFICE ADDRESS PAGE,RPL_FULL_UW,DPAOP3,3175,2311,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,16.0,LOAN SUMMARY PAGE > GET A CALL BACK,RSL_NO_OFFER,DPAOP3,4219,3334,APP
202608,PERSONALLOAN,RTL,RPPL,4.3,PERSONAL DETAILS PAGE SUBMIT > ERROR ON SCREEN,RPPL_FUW,JOURNEY_3,156,75,CT-WEB
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,16.0,LOAN SUMMARY PAGE,RSL_NO_OFFER,DPAOP3,138687,69832,APP
202608,PERSONALLOAN,RTL,RPL_GIN,3.0,PERSONAL DETAILS PAGE VIEWED,RPL_STP,JOURNEY_3,297,187,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,15.0,LOAN SUMMARY PAGE VIEWED,RSL_PREAPPROVED,DPAOP3,2419,1023,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,18.0,KYC_VERIFICATION_PAGE,RSL_NO_OFFER,DPAOP3,123597,57331,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,19.0,BANK DETAILS PAGE VIEWED,RSL_PREAPPROVED,DPAOP3,1565,797,APP
202608,PERSONALLOAN,RTL,RPPL,11.0,INCOME VERIFICATION LANDING PAGE VIEWED,RPPL_FUW,DPAOP3,10675,6962,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,3.0,PERSONAL DETAILS PAGE VIEWED,RSL_PREAPPROVED,JOURNEY_3,151,82,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,12.0,INCOME VERIFICATION LANDING PAGE,RSL_PREAPPROVED,DPAOP3,1293,1153,APP
202608,PERSONALLOAN,RTL,RPL_GIN,14.0,OFFICE ADDRESS PAGE,RPL_STP,DPAOP3,132,101,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,14.0,OFFICE ADDRESS,RSL_NO_OFFER,JOURNEY_3,2419,1959,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,3.0,PERSONAL DETAILS PAGE VIEWED,RPL_FULL_UW,JOURNEY_3,4380,2306,CT-WEB
202608,PERSONALLOAN,RTL,RSL_LINE,2.0,PDP PAGE > CHECK LOAN OFFER,RSL_LINE,DPAOP3,38,25,APP
202608,PERSONALLOAN,RTL,RPL_GIN,11.0,INCOME VERIFICATION LANDING PAGE VIEWED,RPL_STP,DPAOP3,3229,2900,APP
202608,PERSONALLOAN,RTL,RPPL,15.0,LOAN SUMMARY PAGE VIEWED,RPPL_FUW,DPAOP3,1564,577,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,12.0,INCOME VERIFICATION LANDING PAGE,RSL_NO_OFFER,DPAOP3,174692,107828,APP
202608,PERSONALLOAN,RTL,RPPL,2.1,PDP PAGE > CHECK LOAN OFFER > WITH ERROR-EP_VALIDATION_ERROR,RPPL_FUW,DPAOP3,1769,395,CT-WEB
202608,PERSONALLOAN,RTL,RPL_GIN,12.0,OFFER POPUP,RPL_STP,JOURNEY_3,87,79,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,14.0,OFFICE ADDRESS,RPL_FULL_UW,JOURNEY_3,35,32,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,1.0,PDP PAGE VIEW,RPL_FULL_UW,JOURNEY_3,203,151,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,21.0,KYC_DETAILS_PAGE VIEWED,RSL_NO_OFFER,JOURNEY_3,2080,1459,CT-WEB
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,13.0,OFFICE ADDRESS PAGE VIEWED,RSL_NO_OFFER,DPAOP3,40650,23713,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,4.1,PERSONAL DETAILS PAGE SUBMIT > MULTIPLE ERROR,RSL_NO_OFFER,JOURNEY_3,1718,736,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,18.0,KYC_VERIFICATION_PAGE,RPL_FULL_UW,DPAOP3,4981,4866,APP
202608,PERSONALLOAN,RTL,RPL_GIN,16.0,LOAN SUMMARY PAGE,RPL_STP,DPAOP3,45,10,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,4.3,PERSONAL DETAILS PAGE SUBMIT > ERROR ON SCREEN,RSL_PREAPPROVED,JOURNEY_3,7,5,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,11.0,EMPLOYMENT DETAILS PAGE VIEWED,RSL_PREAPPROVED,JOURNEY_3,92,64,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,4.0,PERSONAL DETAILS PAGE SUBMIT,RSL_PREAPPROVED,JOURNEY_3,63,43,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,2.1,PDP PAGE > CHECK LOAN OFFER > WITH ERROR-EP_VALIDATION_ERROR,RSL_PREAPPROVED,DPAOP3,157,47,CT-WEB
202608,PERSONALLOAN,RTL,RPL_GIN,3.0,PERSONAL DETAILS PAGE VIEWED,RPL_STP,JOURNEY_3,48,22,APP
202608,PERSONALLOAN,RTL,RPPL,4.1,PERSONAL DETAILS PAGE SUBMIT > MULTIPLE ERROR,RPPL_FUW,JOURNEY_3,138,47,CT-WEB
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,19.0,LOAN SUMMARY PAGE VIEWED,RSL_NO_OFFER,JOURNEY_3,72,39,APP
202608,PERSONALLOAN,RTL,RPPL,20.0,BANK DETAILS PAGE >SAVE TO CART,RPPL_FUW,DPAOP3,87,61,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,4.3,PERSONAL DETAILS PAGE SUBMIT > ERROR ON SCREEN,RSL_NO_OFFER,JOURNEY_3,27,17,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,23.0,BANK DETAILS PAGE VIEWED,RPL_FULL_UW,JOURNEY_3,16,6,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,16.0,OFFER POPUP,RPPL_FUW,JOURNEY_3,45,24,CT-WEB
202608,PERSONALLOAN,RTL,RPL_GIN,4.1,PERSONAL DETAILS PAGE GACB > MULTIPLE ERROR,RPL_STP,JOURNEY_3,25,21,CT-WEB
202608,PERSONALLOAN,RTL,RPL_FULL_UW,21.0,KYC_DETAILS_PAGE VIEWED,RPL_FULL_UW,JOURNEY_3,23,13,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,16.0,OFFER POPUP,RSL_PREAPPROVED,JOURNEY_3,5,4,CT-WEB
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,26.0,APPLICATION SUBMITTED SUCCESSFULLY,RSL_NO_OFFER,JOURNEY_3,54,23,APP
202608,PERSONALLOAN,RTL,RPPL,3.0,PERSONAL DETAILS PAGE VIEWED,RPPL_FUW,JOURNEY_3,92,18,APP
202608,PERSONALLOAN,RTL,RPL_GIN,16.0,LOAN SUMMARY PAGE,RPL_STP,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RPL_GIN,24.0,APPROVED LOAN SUMMARY PAGE,RPL_STP,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,16.0,LOAN SUMMARY PAGE > SAVE TO CART,RPPL_FUW,DPAOP3,36,32,APP
202608,PERSONALLOAN,RTL,RSL_LINE,4.0,PERSONAL DETAILS PAGE SUBMIT,RSL_LINE,DPAOP3,29,17,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,27.0,LOAN DISBURSAL INITIATED VIEWED,RPL_FULL_UW,JOURNEY_3,10,9,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,24.0,BANK DETAILS PAGE,RPL_FULL_UW,JOURNEY_3,2,2,APP
202608,PERSONALLOAN,RTL,RPL_GIN,4.1,PERSONAL DETAILS PAGE SUBMIT > MULTIPLE ERROR,RPL_STP,JOURNEY_3,3,1,APP
202608,PERSONALLOAN,RTL,RPPL,13.0,OFFICE ADDRESS VIEWED,RPPL_FUW,JOURNEY_3,4,3,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,21.0,KYC_DETAILS_PAGE VIEWED,RSL_NO_OFFER,JOURNEY_3,24,9,APP
202608,PERSONALLOAN,RTL,RSL_NO_OFFER,17.0,"OFFER DETAILS,EDIT OFFER DETAILS VIEWED",RSL_NO_OFFER,JOURNEY_3,17,5,APP
202608,PERSONALLOAN,RTL,RPPL,12.0,EMPLOYMENT DETAILS PAGE,RPPL_FUW,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RPPL,11.0,EMPLOYMENT DETAILS PAGE VIEWED,RPPL_FUW,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RPPL,26.0,APPLICATION SUBMITTED SUCCESSFULLY,RPPL_FUW,JOURNEY_3,9,3,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,14.0,OFFICE ADDRESS,RSL_PREAPPROVED,JOURNEY_3,2,2,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,28.0,LOAN DISBURSAL INITIATED,RPL_FULL_UW,JOURNEY_3,3,3,CT-WEB
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,24.0,BANK DETAILS PAGE,RSL_PREAPPROVED,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RPL_FULL_UW,4.1,PERSONAL DETAILS PAGE GACB > MULTIPLE ERROR,RPL_FULL_UW,JOURNEY_3,2,2,APP
202608,PERSONALLOAN,RTL,RSL_PREAPPROVED,13.0,OFFICE ADDRESS VIEWED,RSL_PREAPPROVED,JOURNEY_3,2,2,APP
202608,PERSONALLOAN,RTL,RPL_GIN,2.0,PDP PAGE > CALLUS,RPL_STP,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RSL_LINE,17.0,"OFFER DETAILS,EDIT OFFER DETAILS VIEWED",RSL_LINE,JOURNEY_3,0,0,CT-WEB
202608,PERSONALLOAN,RTL,RPPL,4.1,PERSONAL DETAILS PAGE SUBMIT > WITH ERROR -WITH EP_ERROR_MESSAGE,RPPL_FUW,DPAOP3,1,1,APP
202608,PERSONALLOAN,RTL,RPPL,19.0,LOAN SUMMARY PAGE VIEWED,RPPL_FUW,JOURNEY_3,6,2,APP
202608,PERSONALLOAN,RTL,RPPL,27.0,LOAN DISBURSAL INITIATED VIEWED,RPPL_FUW,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,RTL,RSL_LINE,18.0,KYC_VERIFICATION_PAGE,RSL_LINE,DPAOP3,2,2,APP
202608,PERSONALLOAN,RTL,RPL_GIN,1.1,PDP PAGE VIEW > WITH ERROR,RPL_STP,JOURNEY_3,1,1,APP
202605,PERSONALLOAN,RTL,RPL_GIN,2.0,PDP PAGE > APPLY NOW,RPL_STP,DPAOP3,6423,4150,APP
202605,PERSONALLOAN,RTL,RPPL,11.0,INCOME VERIFICATION LANDING PAGE VIEWED,RPPL_FUW,DPAOP3,23878,13708,APP
202605,PERSONALLOAN,RTL,RSL_PREAPPROVED,4.1,PERSONAL DETAILS PAGE SUBMIT > WITH ERROR- VALIDATION ERROR,RSL_PREAPPROVED,DPAOP3,6779,1380,APP
202606,PERSONALLOAN,RTL,RSL_PREAPPROVED,16.0,LOAN SUMMARY PAGE,RSL_PREAPPROVED,DPAOP3,3797,2176,APP
202607,PERSONALLOAN,RTL,RPL_FULL_UW,1.0,PDP PAGE VIEW,RPL_FULL_UW,JOURNEY_3,993,672,APP
202604,PERSONALLOAN,RTL,RSL_NO_OFFER,4.2,PERSONAL DETAILS PAGE SUBMIT > FIELD ERROR,RSL_NO_OFFER,JOURNEY_3,269866,110405,APP
202604,PERSONALLOAN,RTL,RSL_NO_OFFER,25.0,APPLICATION SUBMITTED SUCCESSFULLY VIEWED,RSL_NO_OFFER,JOURNEY_3,397721,101931,APP
